StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1618,16,0,3,2,9.895887098837468,16.249245234991594,0,2,0,0,0,0,1.66,4
1619,18,1,3,3,16.982644959770212,11.635352990575408,1,4,1,0,0,1,3.07,1
1620,17,0,0,0,17.494039686534244,3.0322947711522796,0,1,0,0,0,0,1.8,4
1621,15,0,0,4,3.4112075601303693,24.05761176767948,0,3,0,1,0,0,0.74,4
1622,15,0,2,1,2.724673030914513,27.45230295836418,0,4,0,0,1,0,1.74,4
1623,16,1,3,1,12.608018520719991,22.6978180204239,0,3,1,0,0,0,3.12,1
1624,16,0,0,1,6.024514961245588,24.67266930048832,0,4,0,1,0,0,1.65,4
1625,17,1,0,0,0.3714143753019772,6.494717017983521,0,3,1,1,0,0,2.12,3
1626,16,0,1,1,17.7728533872591,,0,2,1,0,0,0,3.23,1
1627,16,0,1,4,4.538015344876165,6.255826208975632,0,2,1,1,0,0,2.56,2
1628,17,1,0,1,18.585613033716182,22.95190294096692,1,2,0,0,0,1,1.64,4
1629,15,0,2,1,14.348689017565073,28.437512368034913,0,0,0,1,1,0,1.18,4
1630,15,0,0,1,15.253069798229685,21.505116202017078,0,3,0,0,0,0,1.64,4
1631,17,1,0,3,4.029229915863208,26.44400294638668,1,2,0,0,0,0,2.97,2
1632,18,0,0,3,4.683888512336258,19.160972846495177,0,4,0,0,0,0,2.09,3
1633,16,0,0,1,10.425355076481315,11.629797016763971,1,2,1,0,0,0,2.56,2
1634,17,0,0,0,3.4419970529972432,12.772848447909155,0,2,0,0,0,0,1.9,4
1635,15,1,0,1,6.1086338536606455,2.2596429650221452,1,4,1,0,0,0,1.25,4
1636,16,1,0,0,6.429249558956089,0.9437158573807825,1,2,1,0,0,0,3.75,0
1637,17,1,0,1,3.192598665055282,20.86426812567232,0,3,0,0,0,0,1.86,4
1638,15,1,0,2,,13.152866760335419,1,3,1,1,0,0,2.46,3
1639,16,0,3,1,15.77103684016513,16.566452041638886,1,2,1,0,1,0,1.01,4
1640,16,0,0,2,3.3439170909453675,16.72983742867249,0,3,0,0,0,0,2.21,3
1641,15,1,0,1,0.5691478368784497,8.321274399999043,0,2,0,0,0,0,1.26,4
1642,16,0,1,4,12.58709885257877,14.27677532488472,0,3,0,0,1,0,1.16,4
1643,15,0,3,4,19.519662387849,14.122806650031068,1,3,0,0,0,0,1.95,4
1644,16,0,0,2,6.624276292462428,11.65281663683571,0,2,1,0,0,0,0.85,4
1645,15,0,1,1,2.373114063925046,24.620261502032115,0,3,0,0,1,0,0.34,4
1646,18,1,2,1,11.407746507350616,13.534920110627876,0,2,1,0,0,0,2.16,3
1647,17,0,1,2,18.127084221912924,18.109335735179634,0,3,0,1,0,0,2.16,3
1648,17,1,0,3,15.681235596569575,26.86560361142478,0,4,0,0,1,0,2.45,3
1649,18,0,1,2,12.45031736825432,25.987008685767673,0,4,0,0,1,1,3.37,1
1650,16,1,0,3,6.301129932151987,26.712666113374954,1,3,0,0,0,0,1.53,4
1651,15,0,1,4,10.8376034655244,8.10014989395042,0,2,0,1,0,0,0.4,4
1652,17,0,2,1,1.8248968260851073,1.049474649241885,0,4,0,0,0,0,1.74,4
1653,17,1,0,2,13.578908485613399,7.832003996859877,0,2,1,1,0,0,3.36,1
1654,17,1,2,1,14.501920377953017,8.36122036862126,0,3,0,0,0,0,2.38,3
1655,16,0,0,1,19.300632458198375,27.28080980174904,0,1,0,0,0,1,3.39,1
1656,15,0,2,2,5.207947174901433,19.47728198513912,0,4,0,1,1,1,2.14,3
1657,16,0,0,1,0.36912838086045285,2.4511187880668626,0,3,0,1,0,0,0.3,4
1658,16,0,0,3,10.912169288543012,4.061357880333034,0,3,0,0,1,0,2.44,3
1659,17,0,0,1,14.135810087936289,4.670283766259262,0,1,0,0,0,0,2.6,2
1660,17,0,3,2,15.80814951765976,18.912652445067696,0,3,1,0,0,0,3.19,1
1661,16,0,0,2,3.874778660496212,,1,3,1,1,0,0,3.12,1
1662,18,0,0,3,5.235057380740473,,0,3,0,0,0,0,2.21,3
1663,17,1,0,1,10.251818505345927,28.219096524187293,1,2,1,0,0,0,2.15,3
1664,15,1,1,3,6.612016199400037,6.051136721593253,1,2,0,0,1,0,2.62,2
1665,15,1,1,2,17.2102297317489,9.293174541721472,0,1,1,0,0,0,2.35,3
1666,15,0,0,2,9.475203074774406,7.2096864223449195,1,2,0,0,0,1,1.05,4
1667,15,0,0,0,15.99157288204006,10.762847023984133,0,2,0,0,0,0,2.44,3
1668,15,1,0,2,11.612395209647076,27.439953222712482,0,2,0,0,0,1,2.07,3
1669,15,0,0,3,15.46180283234224,17.253377008180845,0,1,0,0,0,0,1.19,4
1670,16,0,0,2,6.653459730606476,22.14575691973497,1,2,1,0,1,0,2.8,2
1671,15,1,1,3,16.628332438606222,14.70357708380346,0,1,1,0,0,0,3.12,1
1672,18,1,0,2,5.4914463110204315,0.8657374000837359,1,4,0,0,0,0,1.16,4
1673,15,1,0,1,10.921976160065816,1.9258645799344298,0,3,0,0,1,0,3.5,0
1674,17,0,0,0,4.280142263477485,16.137690938036574,1,2,0,0,0,1,1.45,4
1675,16,0,3,1,9.510530432523867,21.56367104460077,0,3,0,0,0,0,1.22,4
1676,18,1,3,3,6.363504190174063,6.459915825861945,0,3,1,1,0,0,2.94,2
1677,15,0,2,3,5.334068612744285,21.65728721976912,0,4,1,0,0,0,1.66,4
1678,16,1,0,1,19.339700360560748,24.319973204505374,0,1,0,0,0,1,3.76,0
1679,18,1,0,2,3.2014821097346124,12.356924350863336,0,2,0,0,0,0,0.92,4
1680,18,1,0,2,15.746516749147904,22.39257698532315,1,4,0,0,0,0,0.99,4
1681,18,0,0,2,19.683299189664297,12.120898509853797,0,2,1,0,0,1,2.43,3
1682,15,0,1,1,0.3980296748015566,20.3505188836506,1,0,1,0,0,0,1.87,4
1683,15,1,2,1,13.9805482808419,22.91991147958629,0,1,0,0,0,0,1.19,4
1684,17,1,2,1,5.058236111125742,29.757798549243326,1,0,1,0,1,0,0.26,4
1685,18,1,2,0,0.8097564865660889,10.361899861907883,0,4,0,0,1,0,1.86,4
1686,17,0,0,1,8.057791579132616,12.331223417238345,0,2,0,1,0,1,0.77,4
1687,17,0,1,0,18.7043562034175,4.968601782305139,1,4,1,1,0,0,3.27,1
1688,16,1,0,2,0.23530188733995372,6.122191752054206,0,4,0,1,0,0,1.48,4
1689,18,1,0,1,11.757713838595635,20.801850077951332,0,3,0,0,0,1,2.41,3
1690,15,1,1,4,10.027929571906487,27.51136770463428,0,0,1,1,1,0,0.49,4
1691,16,0,0,1,17.46768328742095,11.838148549837216,0,1,0,1,0,1,3.49,1
1692,16,1,0,1,1.6800342904125132,5.395333405066237,0,2,0,1,0,0,1.56,4
1693,16,1,0,1,13.630520597733007,8.552984981489821,1,2,1,0,0,0,3.07,1
1694,15,1,1,0,13.602193968665546,13.65155114424416,0,3,1,1,0,0,3.11,1
1695,15,0,2,3,,8.719509880961052,0,2,1,0,0,1,1.43,4
1696,17,0,0,0,18.84668989870074,7.007372493655987,0,4,0,0,0,0,3.52,0
1697,16,1,2,4,16.461750580137608,22.079534662712387,0,3,0,0,0,1,1.13,4
1698,17,0,0,3,0.8394545248701202,0.23534763721869578,0,3,1,1,0,0,0.79,4
1699,15,0,0,2,9.421657014090263,16.176915820094493,1,4,0,1,0,0,3.74,0
1700,16,1,2,2,7.95906112402667,23.813004210892615,1,1,0,0,0,0,2.54,2
1701,17,0,1,2,6.202944421816041,7.986848589524046,0,2,0,0,0,0,3.54,0
1702,15,1,3,1,9.026734503081945,18.09874531836052,1,1,0,0,1,0,1.57,4
1703,16,0,0,2,7.6838836985195496,20.067003168558532,0,1,0,0,0,1,1.72,4
1704,15,1,1,0,8.646677997573306,19.6507408921527,1,3,1,0,1,0,2.42,3
1705,15,1,1,0,19.58523731217285,13.375489025961532,0,2,1,0,0,0,2.59,2
1706,18,0,3,2,1.7726594949916152,10.397339636273376,0,2,0,1,0,1,1.02,4
1707,16,0,0,2,18.444617396774596,25.077722190834404,0,4,1,0,0,0,1.69,4
1708,18,0,2,3,9.604734269420534,22.75337870999593,0,1,1,0,0,1,1.9,4
1709,15,0,1,1,12.474844909990823,9.637655202417376,0,3,1,1,1,0,1.54,4
1710,17,1,0,3,16.603659332353878,3.0905758332661826,0,1,0,1,0,0,1.7,4
1711,18,1,0,1,7.209260582985111,2.1542263633640757,0,2,0,1,0,0,2.43,3
1712,17,0,0,1,8.608438161759338,2.828279336968081,0,3,0,0,1,0,2.17,3
1713,16,0,1,1,8.19036960557428,17.486080835761285,0,4,0,1,0,0,2.71,2
1714,16,0,2,2,7.494620450715197,1.5498652748696906,0,2,0,0,0,1,1.79,4
1715,16,1,1,1,18.5105864329379,10.107806248921152,0,1,0,1,0,0,2.06,3
1716,18,0,1,2,16.578597823860242,22.59599105742688,0,2,0,1,0,0,2.54,2
1717,18,1,1,3,2.179999797259522,8.830444995461344,0,1,0,1,0,1,0.95,4
1718,18,1,0,2,2.1624670495419207,22.899242315403896,1,2,0,0,0,0,0.87,4
1719,15,1,0,2,8.557390297059824,22.36401114621166,1,3,0,0,1,1,1.41,4
1720,17,0,0,3,1.973147534656181,7.37481397899649,0,1,1,1,1,0,1.49,4
1721,18,1,0,3,12.381861905422394,21.864665402782364,0,2,0,1,0,0,3.38,1
1722,15,0,0,2,,22.433299148163023,0,3,1,0,0,0,0.36,4
1723,15,0,0,1,10.447465279336022,11.923617770010805,1,2,1,1,0,0,3.26,1
1724,17,1,0,3,0.14439894007435505,6.312614512245547,0,0,1,0,0,0,2.04,3
1725,17,1,0,2,6.331926968252935,15.638124206756073,0,4,1,0,0,0,3.16,1
1726,18,0,0,1,13.543814473453109,27.64192764000589,0,2,1,0,1,0,4.0,0
1727,15,0,0,1,9.680778804556969,19.18850197296186,0,3,0,0,0,0,3.05,1
1728,18,0,3,3,19.565389719979763,5.187674928817836,0,2,1,0,0,1,3.55,0
1729,15,0,2,0,17.482075921324217,20.482707742005598,0,2,1,1,0,0,1.29,4
1730,15,0,1,4,7.181415580863025,12.816090818455038,0,2,1,0,0,0,0.92,4
1731,15,0,0,1,0.909730829445492,17.74586392066119,0,2,0,0,0,0,1.63,4
1732,18,0,2,3,16.912526002300375,22.021921050693237,0,0,0,1,0,0,0.72,4
1733,17,1,2,1,18.224686206293427,,0,2,1,1,0,0,3.0,1
1734,17,1,2,2,16.412547868380734,24.41951923719926,0,4,1,0,0,0,0.6,4
1735,16,1,0,3,2.558998818395297,21.664667379498834,1,3,1,0,0,0,2.48,3
1736,18,0,1,2,19.958302688245755,18.45220020055532,0,1,0,0,0,0,2.13,3
1737,16,1,2,2,5.171684431055477,4.523784474970545,0,3,0,1,1,0,2.13,3
1738,18,1,1,0,14.484098256167401,25.078473327347048,0,4,0,0,0,1,1.56,4
1739,16,1,1,0,18.16069752671443,28.077167559594482,0,3,0,0,0,0,0.69,4
1740,16,1,0,1,4.713742286614188,4.108953714278845,0,1,0,1,0,0,2.83,2
1741,16,1,1,3,18.16517109354132,14.647233883002917,0,4,0,0,0,0,3.67,0
1742,16,1,0,1,6.18963158389734,7.766662259115135,0,2,0,0,1,0,1.63,4
1743,17,0,1,1,19.528264447681124,,0,2,0,1,0,0,2.9,2
1744,16,1,0,2,5.625200407609492,21.648889080141,0,3,0,0,1,0,1.31,4
1745,15,1,0,2,19.068716495156703,4.226553617111961,0,4,1,0,0,0,3.17,1
1746,18,1,0,3,1.070893017853498,26.310818137849115,0,4,1,1,0,0,1.98,4
1747,16,1,1,1,14.18544023339626,5.429191919340068,0,4,1,1,0,0,3.09,1
1748,17,0,0,0,10.642222676740074,23.917770769443223,0,0,0,0,0,0,2.7,2
1749,18,0,1,4,9.557541542454613,13.709410788840145,0,4,0,0,0,0,2.52,2
1750,17,1,2,1,4.4698862851168,9.848168806744537,0,1,0,1,1,0,1.74,4
1751,15,1,0,3,14.111915795529839,4.747177880226405,0,2,1,0,0,0,1.87,4
1752,18,1,0,3,,5.028427684398881,0,3,1,0,0,0,1.54,4
1753,17,0,0,3,11.056835919695365,19.85671664102701,1,2,0,0,0,0,2.65,2
1754,16,0,2,1,5.0649072608050165,16.512911638413616,1,3,1,0,0,0,0.63,4
1755,15,1,1,3,19.11242759562712,3.662562649536981,0,2,0,1,0,0,3.68,0
1756,18,1,0,3,0.5726238767130565,3.3809358131497556,0,4,0,0,0,0,1.58,4
1757,17,1,0,2,3.994565602224731,2.1693172431837437,0,2,1,1,0,0,1.3,4
1758,17,0,1,1,,22.313020421206325,0,2,0,1,0,0,0.62,4
1759,18,1,2,1,8.281356515356329,21.356462556878675,1,4,0,1,0,0,2.52,2
1760,18,0,2,1,4.65460483740107,1.7529297256372545,1,1,1,1,0,0,2.02,3
1761,15,1,1,2,9.826981805375706,16.808102267909188,1,3,0,1,0,0,3.37,1
1762,16,0,0,2,17.44931046517078,2.540284657280697,0,3,1,0,1,0,1.81,4
1763,15,0,0,1,14.241268428183416,27.112373118268252,0,3,1,0,1,0,1.59,4
1764,17,1,0,2,11.59923961070222,27.213522575403974,1,3,0,1,0,0,1.89,4
1765,15,1,0,1,1.780063559653593,20.946989694393903,0,1,0,0,0,0,0.64,4
1766,17,0,0,2,13.879842167785512,27.785667643183498,1,4,0,0,0,0,2.14,3
1767,18,1,0,4,3.328285686218797,24.343590912410715,0,1,0,0,0,0,1.51,4
1768,18,0,0,1,15.72734771923396,24.85615727781148,0,2,0,0,1,0,2.47,3
1769,16,0,3,1,5.001135170203064,17.091235517097996,0,1,0,1,0,1,2.78,2
1770,18,0,1,1,8.340974566418017,9.181775946485276,0,3,0,1,1,1,1.09,4
1771,15,0,2,2,7.009404046358558,6.5339734534926475,0,3,0,0,0,0,2.31,3
1772,18,0,1,3,17.176278293497134,9.816000661167875,0,4,1,1,0,0,2.2,3
1773,15,0,0,4,2.5308891742681627,18.85486290267186,0,3,1,0,0,0,1.87,4
1774,16,0,2,1,11.312897647695772,,0,3,1,1,0,0,2.75,2
1775,18,1,0,4,2.8412321888612446,7.7592070991196485,0,4,0,0,0,0,1.05,4
1776,15,0,1,0,14.095916722643732,14.041825883863932,0,2,0,1,0,0,1.53,4
1777,15,1,0,2,18.101562555889622,6.991502955738467,1,3,1,0,0,0,3.25,1
1778,17,0,3,0,8.692153077345068,17.65931009148185,0,3,0,0,0,1,1.92,4
1779,17,1,0,3,9.761845205299517,27.695280853689894,0,2,0,1,1,0,1.51,4
1780,17,0,0,2,18.548456729655246,22.442680971093793,1,4,1,0,0,0,3.11,1
1781,17,0,3,2,10.419827772987142,19.99279842446739,1,1,0,1,0,1,2.52,2
1782,17,0,0,3,9.751968760991218,17.481644279513365,0,3,0,0,1,0,1.55,4
1783,15,0,1,1,11.566582054086084,14.638437277711947,1,3,1,0,1,0,1.61,4
1784,16,0,2,0,13.784594727259039,5.596915789039791,0,4,1,0,0,0,1.58,4
1785,15,1,2,3,2.1376675017406277,26.841313662805966,0,4,0,0,0,0,1.38,4
1786,18,1,3,1,16.422210554830322,7.45608006038509,0,3,0,0,0,0,1.45,4
1787,17,1,3,1,8.710100549065185,2.7392663273448226,0,3,0,1,0,0,2.34,3
1788,16,1,0,2,1.4469701979497107,22.500455376860856,1,2,1,0,0,0,2.38,3
1789,16,0,2,2,15.723653383964262,5.2684660299349915,1,2,0,1,0,0,2.37,3
1790,18,0,1,0,7.538999433725442,11.15687998623528,1,4,0,0,0,0,1.71,4
1791,15,0,1,1,2.0073499019010788,0.8485478487293918,1,4,1,0,0,0,3.69,0
1792,17,0,0,0,12.67558079086501,4.112038276213442,0,4,0,0,0,1,3.74,0
1793,16,1,1,2,17.602627068672835,5.196108922797363,0,1,1,0,0,0,1.99,4
1794,17,1,3,3,17.755070188279728,1.6323038325053385,1,4,1,1,0,0,3.16,1
1795,15,0,3,4,19.153269496179462,19.699708698685356,1,4,0,0,0,0,2.9,2
1796,18,0,0,2,17.35410919533376,25.110233874093517,1,2,1,0,0,0,2.46,3
1797,18,1,0,1,0.04281838690950446,11.19946219097823,1,3,0,0,0,0,3.07,1
1798,17,1,0,4,7.604823328267805,26.237294301546022,0,3,1,0,1,0,1.75,4
1799,17,0,2,2,16.37085159811006,6.400397236803795,1,3,1,0,0,1,2.96,2
1800,18,1,1,1,7.325060119969484,9.761712706837184,1,4,0,0,0,1,2.73,2
1801,17,1,0,4,12.030970127594124,4.522109790935051,1,2,1,0,0,1,3.43,1
1802,15,0,0,3,12.126338947490641,18.61677586256996,0,3,1,1,0,0,2.89,2
1803,17,0,0,3,7.3005060807764615,12.596087726109205,0,3,0,1,0,1,2.4,3
1804,17,0,0,3,18.089478545625752,18.39850040525696,0,2,0,0,0,0,1.11,4
1805,16,1,3,1,10.064566907722352,22.850247161825507,0,4,0,0,1,1,1.57,4
1806,17,1,1,1,9.295684118750016,16.371090480988453,0,3,0,1,0,1,2.66,2
1807,18,0,0,3,19.95027491323792,18.828910647053636,0,2,1,1,0,1,2.75,2
1808,18,0,1,1,9.870007281452333,28.05750943182999,0,1,1,1,1,0,2.31,3
1809,16,1,0,2,3.567965038571621,8.971929288265294,0,2,0,1,1,0,3.26,1
1810,15,0,3,3,10.261388457268762,10.774918159018593,0,3,0,0,0,0,1.2,4
1811,18,0,0,3,16.280334710398602,21.531100851280108,0,4,0,1,0,0,3.26,1
1812,18,1,0,2,15.537206537965629,18.3391655116616,0,2,0,1,0,0,1.97,4
1813,15,1,0,3,15.77163530216942,5.355987136191445,0,2,0,0,0,0,3.27,1
1814,18,1,1,3,14.160475679958235,11.284419300314706,0,1,0,0,0,0,2.18,3
1815,18,1,1,2,5.084356581333765,14.035140393741449,0,3,0,0,1,0,3.47,1
1816,17,1,2,1,17.241681716804628,12.58169513905168,0,4,1,0,0,0,2.73,2
1817,17,0,0,1,17.8688693075253,5.3482442496612235,0,3,0,0,0,1,2.23,3
1818,16,1,0,1,3.883053932370981,27.732902753527867,1,3,0,0,0,0,1.8,4
1819,15,0,0,1,2.6091127310278783,22.869562850819275,0,3,0,0,1,0,1.68,4
1820,16,1,1,1,19.51209937178224,14.440674963235567,0,1,1,0,0,0,3.41,1
1821,18,0,0,1,17.366479273007357,20.401830849205098,1,3,1,0,0,0,2.84,2
1822,15,1,1,2,17.864722944198935,26.918480164065656,0,3,1,1,0,0,4.0,0
1823,16,0,2,4,17.727527692487904,4.085224270847137,1,3,0,0,0,0,2.75,2
1824,16,0,2,1,10.833736480674567,7.51119152120933,1,4,0,1,0,1,2.4,3
1825,17,0,0,3,,16.281037417699352,0,3,0,1,0,0,1.72,4
1826,18,0,0,3,10.907257042672834,23.970311140570757,0,3,0,1,0,0,1.97,4
1827,16,1,0,1,1.0241269838065814,1.0876468632458214,0,4,1,1,0,0,2.14,3
1828,16,1,1,4,14.910061707055453,29.520544505890815,0,4,1,0,0,0,2.32,3
1829,17,1,2,2,10.106640666717606,13.647198086471914,0,3,0,0,0,0,2.12,3
1830,16,0,0,1,12.954181495804596,10.77693421865169,0,1,0,0,1,0,1.68,4
1831,15,0,0,3,10.052796099510706,8.781733135193155,1,2,1,1,0,0,1.56,4
1832,16,0,2,1,9.83622644644912,5.230701229526149,0,3,0,0,0,0,1.94,4
1833,15,0,2,3,,23.747217267900837,0,0,1,0,0,0,2.16,3
1834,15,1,0,0,5.574274302822979,28.662424942382895,0,1,1,1,0,0,2.45,3
1835,16,0,1,3,3.177053838879116,12.409342645361946,0,1,0,1,0,1,1.51,4
1836,16,0,0,2,3.9133259125068487,28.572620842603687,0,3,1,1,0,0,0.66,4
1837,18,0,0,2,19.459547608406098,24.713928463051026,0,3,0,0,0,1,2.32,3
1838,16,0,3,1,3.0622689154439686,14.431533824289549,0,2,1,0,0,0,3.26,1
1839,17,1,2,2,5.3854084861041525,20.220785373783983,1,1,1,0,0,0,2.42,3
1840,17,1,2,3,11.8117931547717,13.049525375113888,0,3,1,0,1,0,2.68,2
1841,15,0,0,2,12.203571524732837,16.761702246376572,0,2,0,1,0,0,2.84,2
1842,17,0,2,2,3.0794825948765814,1.7413901105551144,0,2,0,0,0,0,3.08,1
1843,15,0,0,2,15.874348515704247,20.887904259015993,0,3,0,0,0,0,1.32,4
1844,18,0,0,3,15.7040573582565,1.5847393345241012,0,3,0,1,0,0,2.4,3
1845,15,0,1,2,4.746354084077822,24.512548407589485,1,2,1,0,0,0,1.13,4
1846,16,1,0,3,5.773326053509209,24.748407883816725,1,3,0,1,1,1,2.18,3
1847,15,1,2,3,18.75975730918994,7.112318626686438,0,2,1,1,0,1,2.88,2
1848,18,1,1,2,16.51342891958956,9.709883431074008,0,3,0,1,0,0,3.17,1
1849,16,0,0,1,13.955940661250477,14.4393113567488,0,2,0,0,0,0,1.79,4
1850,17,0,0,2,1.6446644302120106,17.899887207974444,0,1,1,0,1,0,2.46,3
1851,15,1,0,3,8.365281618051515,8.620609852259902,0,3,0,1,0,0,2.05,3
1852,17,1,0,1,11.186037441536541,17.77459213895775,0,3,1,1,0,0,2.66,2
1853,15,1,1,2,3.7482257596755386,8.933612196878967,0,1,0,0,0,0,2.6,2
1854,18,0,2,3,8.964531642164491,1.6647216321318203,0,1,1,0,0,1,3.08,1
1855,15,0,0,1,12.0205175497738,0.07582649495726845,1,4,0,0,0,0,2.96,2
1856,15,0,0,2,,3.034531737552858,1,3,1,1,0,0,2.92,2
1857,15,1,1,1,15.618896379009744,23.767521004920546,0,2,0,0,0,0,3.48,1
1858,16,1,2,1,16.80899163277611,28.842939371500115,0,3,0,0,0,0,2.52,2
1859,17,1,0,3,6.472189388681415,12.808985978436578,1,1,1,0,0,0,1.27,4
1860,15,0,0,1,16.773143089849142,15.380518603498283,0,3,1,0,0,0,2.93,2
1861,18,1,1,1,2.0715313220603004,4.405445072202784,1,0,0,1,0,0,1.67,4
1862,16,0,0,3,16.754581972453128,16.53094058040471,0,2,0,0,0,1,0.46,4
1863,17,0,0,1,3.055008633352332,4.339647060209305,0,1,0,0,0,0,2.08,3
1864,16,0,2,4,1.6585430501945209,18.3364299359649,0,2,0,0,0,0,1.46,4
1865,16,1,1,4,12.835508088820225,27.997760027425617,1,2,1,0,0,1,2.9,2
1866,17,0,1,1,9.438747315105886,5.870956179091188,0,2,0,0,0,0,1.53,4
1867,15,0,2,0,18.157812008256656,22.93691154171306,0,0,0,0,0,0,0.9,4
1868,15,1,1,3,7.263783921816984,0.7050726845497213,0,2,1,0,0,0,2.29,3
1869,18,0,0,2,5.7430452687525735,11.26491723964863,1,3,0,1,0,1,2.31,3
1870,18,0,0,1,10.014698122883967,3.3224552349152714,1,2,1,0,0,0,2.44,3
1871,16,0,0,3,9.118923715373226,10.574263247870983,1,3,1,1,0,0,2.26,3
1872,16,0,0,0,6.888560924343765,5.206107589166505,1,2,0,0,0,0,1.24,4
1873,17,1,1,3,13.874825973966571,11.199149703686622,0,2,1,0,0,0,2.2,3
1874,16,0,2,1,15.191236678278166,12.525684183225911,0,3,0,0,0,0,2.12,3
1875,15,0,3,1,17.05967938060273,9.01773368342755,0,4,0,0,0,0,3.52,0
1876,15,1,1,1,,19.698658484193874,0,1,0,0,0,1,2.66,2
1877,17,1,0,4,5.333123842650089,27.56556153776729,1,0,0,0,1,0,1.12,4
1878,17,1,0,3,14.32186964979923,12.017861223158171,1,3,0,0,1,1,3.87,0
1879,15,0,2,3,7.885164709914905,5.770294694250643,0,4,0,0,0,0,1.97,4
1880,15,0,1,1,13.541639439022163,8.1216827458795,0,4,1,0,1,0,2.98,2
1881,15,1,1,1,9.519633806984407,25.62002470489107,1,2,1,0,0,1,1.7,4
1882,17,1,2,1,19.875462055358632,17.14919169810444,0,2,1,0,1,0,3.86,0
1883,15,1,1,2,14.578042715814998,13.650330969208719,0,3,0,1,1,0,2.45,3
1884,15,1,2,2,19.04982600868649,4.489101645267802,0,3,0,0,1,0,2.93,2
1885,18,1,0,2,16.699390989623716,13.491819249713458,0,3,0,1,0,0,2.38,3
1886,15,0,2,1,18.05802022326742,8.3547601007216,0,4,0,0,0,0,2.9,2
1887,17,0,2,4,16.2883839442935,28.294893835600476,0,3,0,1,0,0,3.08,1
1888,15,1,0,1,9.183182607518228,26.52210328247194,0,2,1,0,0,0,2.35,3
1889,15,0,1,4,5.0357690669376876,2.51707625484594,1,2,0,1,0,0,2.1,3
1890,15,0,0,0,7.406403509010444,15.499604677837286,0,3,0,0,1,0,3.24,1
1891,17,1,3,2,0.40472465279900893,6.751750365440162,0,2,0,0,0,0,2.27,3
1892,18,1,0,1,10.479863349293343,12.323312685728718,1,2,0,0,0,0,1.79,4
1893,18,0,1,2,10.101156005408175,26.305439947543693,0,0,0,0,0,0,0.44,4
1894,16,0,0,2,10.505009296609764,15.825435596656344,0,1,0,1,0,0,1.58,4
1895,17,0,2,2,19.480624499441276,10.026458801122795,1,2,1,0,1,1,3.15,1
1896,15,1,0,2,18.229080069096785,6.236650623149912,0,4,0,0,1,0,3.3,1
1897,16,1,0,3,3.23425556660216,24.009745782194678,1,2,1,0,0,0,2.56,2
1898,18,0,0,3,7.377650431117784,18.735540460930416,0,3,0,0,0,0,0.9,4
1899,15,0,3,3,8.479123589265239,14.041963812786936,0,2,0,0,0,0,1.53,4
1900,15,1,0,1,7.210658357032955,6.524530615889342,0,1,1,0,0,0,1.0,4
1901,15,0,0,2,15.969919272078261,10.02739122471394,0,4,0,0,0,0,1.5,4
1902,15,1,2,2,10.480753397351739,28.795302802155554,1,4,0,0,0,0,1.4,4
1903,15,1,0,1,11.441996339432501,15.60269812817503,0,1,1,0,0,0,2.28,3
1904,17,0,3,2,17.06027117975851,12.020978437297588,1,3,0,0,0,0,3.24,1
1905,16,1,0,1,16.11856306830717,15.642661270449716,1,2,0,0,0,0,1.64,4
1906,18,0,1,1,2.6442304564059937,23.36965517698826,0,4,1,0,0,0,0.86,4
1907,18,0,0,1,14.278291681672686,10.203268095086063,1,2,1,0,0,0,1.03,4
1908,16,1,0,1,8.70872257804071,5.361183627978265,0,2,0,1,0,1,2.32,3
1909,15,0,1,3,5.892978061250009,17.548083550171434,0,3,0,1,1,0,1.18,4
1910,16,1,1,2,1.000376418043727,19.956123104432017,1,4,1,1,0,0,2.94,2
1911,17,1,2,4,9.74499120690902,21.381540088756488,0,1,0,0,0,0,2.04,3
1912,16,0,0,3,7.108733614490628,26.45962772298389,0,3,0,1,0,0,1.48,4
1913,17,0,0,0,5.030260793528017,11.135223620673392,0,1,0,0,1,0,1.17,4
1914,16,0,0,3,13.893434591939151,2.2606468868667537,0,4,1,0,0,0,1.48,4
1915,17,0,3,3,15.38970774631174,28.750457508928267,0,1,0,0,0,0,0.78,4
1916,16,0,0,2,4.895790380588496,13.050357823124255,0,4,1,1,0,0,1.41,4
1917,16,0,0,2,0.9889487335869451,18.69772529019394,0,2,0,1,0,0,0.79,4
1918,18,0,0,4,16.9750540113047,19.98915969384877,0,2,0,0,0,1,1.47,4
1919,18,1,1,2,0.19919482408606637,16.395411261036106,0,4,1,0,0,0,1.82,4
1920,15,1,0,4,18.74224987842944,6.157725892088103,0,4,1,0,1,0,3.3,1
1921,18,1,3,1,12.552397479654118,22.654291503484245,0,3,0,1,0,0,1.66,4
1922,16,0,0,1,6.436932704026406,24.11255922912245,1,1,0,1,0,0,3.13,1
1923,18,0,2,2,4.929558191534724,16.589267580523195,0,3,1,0,1,0,0.35,4
1924,18,1,0,2,0.18011328528950488,14.656834817545247,0,3,1,0,0,0,1.53,4
1925,16,0,1,3,4.709428340217543,3.4181454938395595,0,3,0,0,0,1,1.82,4
1926,15,0,2,4,2.754566030342822,2.5185498449935153,0,3,0,1,0,0,1.47,4
